width,q,F,iterationNumber,seed,s_max,s_mean,is_frozen,steps_to_freeze,N
40,18,3,261,448004988,0.015625,0.0010172939979654,True,1131002,
40,11,3,47,386663239,0.99,0.0769230769230769,True,22240703,
40,23,3,186,446366590,0.0125,0.0008826125330979,True,1217161,
40,29,3,450,449315710,0.00625,0.0008025682182985,True,375237,
40,30,3,220,444400497,0.00625,0.0007892659826361,True,482314,
40,24,3,64,388629322,0.006875,0.0008467400508044,True,373735,
40,14,3,457,446563199,0.04125,0.001233045622688,True,1964549,
40,19,3,109,448070526,0.00625,0.0009407337723424,True,621959,
40,4,3,232,394134341,1.0,1.0,True,17114263,
40,7,3,437,396428111,1.0,1.0,True,30499339,
40,11,3,458,445055869,0.9875,0.1,True,17901545,
40,27,3,372,448463743,0.006875,0.0008291873963515,True,430225,
40,19,3,229,448529281,0.02125,0.0010050251256281,True,1926464,
40,11,3,385,445055868,0.9475,0.0666666666666666,True,15609265,
40,14,3,157,445973372,0.03375,0.0014064697609001,True,2028608,
40,6,3,149,395576142,1.0,1.0,True,26120916,
40,11,3,361,444531574,0.988125,0.0769230769230769,True,19963602,
40,5,3,70,340198166,1.0,1.0,True,7685304,
40,21,3,118,444531575,0.01125,0.0008818342151675,True,1045930,
40,22,3,164,445449081,0.011875,0.0008833922261484,True,1115322,
40,18,3,116,447480699,0.025,0.0010050251256281,True,775937,
40,23,3,488,447087491,0.005625,0.0008510638297872,True,469543,
40,11,3,410,444007281,0.915,0.0666666666666666,True,15845687,
40,6,3,460,395838282,1.0,1.0,True,13804083,
40,18,3,239,448136065,0.01875,0.0010493179433368,True,1871603,
40,24,3,350,446497656,0.009375,0.000871839581517,True,503765,
40,5,3,176,395248461,1.0,1.0,True,13722633,
40,27,3,353,448267134,0.005625,0.0008103727714748,True,395182,
40,16,3,296,447677314,0.025,0.0011467889908256,True,1241025,
40,11,3,267,444728187,0.96,0.0434782608695652,True,27953942,
40,6,3,235,395379530,0.99375,0.5,True,33995712,
40,24,3,412,446301047,0.005625,0.0008510638297872,True,398336,
40,21,3,221,444400498,0.008125,0.0009578544061302,True,773487,
40,18,3,287,448660356,0.026875,0.0010775862068965,True,1133350,
40,16,3,422,446890873,0.02,0.0010787486515641,True,1642743,
40,16,3,177,447284096,0.035,0.0011481056257175,True,1853242,
40,15,3,330,446169974,0.014375,0.0011641443538998,True,655406,
40,7,3,89,341836578,0.999375,0.5,True,14125539,
40,9,3,194,397476689,0.99625,0.25,True,23785281,
40,5,3,88,340853535,1.0,1.0,True,12717913,
40,15,3,481,447087485,0.0275,0.0012210012210012,True,1185655,
40,29,3,270,449184638,0.00625,0.0008064516129032,True,350696,
40,29,3,53,390726477,0.005625,0.0008156606851549,True,389446,
40,9,3,498,398328664,0.9925,0.1428571428571428,True,20996251,
40,29,3,319,449184642,0.0075,0.0008103727714748,True,441425,
40,27,3,214,447611770,0.00625,0.0008210180623973,True,396531,
40,9,3,215,396690251,0.998125,0.5,True,11452298,
40,8,3,219,396428110,1.0,1.0,True,12439875,
40,26,3,343,447611772,0.006875,0.0008264462809917,True,363812,
40,5,3,484,395838287,1.0,1.0,True,23420338,
40,30,3,164,444990328,0.005625,0.0008077544426494,True,335442,
40,19,3,50,390005577,0.0175,0.001008064516129,True,1109148,
40,21,3,224,444597109,0.009375,0.0009233610341643,True,780482,
40,22,3,459,446235520,0.01,0.0008764241893076,True,482250,
40,21,3,306,444662646,0.00875,0.0009737098344693,True,616411,
40,20,3,398,445449088,0.009375,0.0009407337723424,True,615798,
40,22,3,55,387646280,0.0125,0.0009115770282588,True,857276,
40,8,3,4,289407718,1.0,1.0,True,19259892,
40,12,3,379,445711232,0.948125,0.0357142857142857,True,29974352,
40,22,3,367,446038910,0.00875,0.0008928571428571,True,581886,
40,26,3,366,448070529,0.0075,0.0008382229673093,True,509325,
40,22,3,289,446235521,0.023125,0.0009259259259259,True,983873,
40,5,3,133,394527558,1.0,1.0,True,16357550,
40,8,3,313,396231497,0.998125,0.5,True,13370747,
40,6,3,404,395313992,1.0,1.0,True,11633321,
40,12,3,343,444924791,0.945,0.0256410256410256,True,25754027,
40,16,3,348,447349632,0.026875,0.0010964912280701,True,2534973,
40,22,3,321,445121396,0.00625,0.0008928571428571,True,459281,
40,4,3,411,394199876,1.0,1.0,True,16517228,
40,10,3,258,444138362,0.9975,0.3333333333333333,True,28779483,
40,18,3,443,448267134,0.015625,0.0010548523206751,True,667045,
40,29,3,358,449643397,0.00625,0.0008203445447087,True,388013,
40,9,3,382,397607760,1.0,1.0,True,19820982,
40,25,3,429,447415168,0.0075,0.0008756567425569,True,477691,
40,29,3,476,449971078,0.006875,0.0008084074373484,True,571430,
40,4,3,372,394855242,1.0,1.0,True,23826542,
40,12,3,313,444531572,0.780625,0.0078125,True,27243782,
40,29,3,330,448856955,0.006875,0.0008090614886731,True,440363,
40,17,3,305,447153018,0.021875,0.0010493179433368,True,1245424,
40,13,3,210,444662641,0.0575,0.0015267175572519,True,4978502,
40,25,3,381,447480701,0.008125,0.0008354218880534,True,392454,
40,30,3,145,444793719,0.01,0.000786782061369,True,858889,
40,7,3,310,395510597,1.0,1.0,True,21938072,
40,25,3,82,389219147,0.00875,0.0008771929824561,True,635336,
40,29,3,429,449512324,0.005625,0.0007923930269413,True,292814,
40,27,3,89,390595412,0.008125,0.0008278145695364,True,861462,
40,21,3,260,444859253,0.021875,0.0009398496240601,True,1238096,
40,15,3,237,446432124,0.04625,0.0012578616352201,True,3621581,
40,24,3,179,446956417,0.006875,0.0008748906386701,True,497822,
40,30,3,67,387515210,0.005,0.0008038585209003,True,325437,
40,17,3,288,448201604,0.020625,0.0011389521640091,True,1942665,
40,5,3,288,395707217,1.0,1.0,True,18139114,
40,20,3,410,444072817,0.010625,0.0009661835748792,True,487921,
40,25,3,368,447677314,0.0075,0.0008431703204047,True,523317,
40,12,3,240,444531571,0.1,0.0017825311942959,True,11444038,
40,14,3,364,446301052,0.025625,0.0012674271229404,True,2641100,
40,11,3,66,386859848,0.93375,0.024390243902439,True,28277885,
40,10,3,272,444007286,0.99875,0.3333333333333333,True,17881633,
40,23,3,31,387580739,0.0075,0.0008904719501335,True,587987,
40,15,3,67,388760397,0.033125,0.0012903225806451,True,1877391,
40,26,3,259,447939458,0.0075,0.0008539709649871,True,423986,
40,15,3,469,447349635,0.056875,0.0014492753623188,True,7919196,
40,21,3,289,445711232,0.0075,0.0009049773755656,True,532045,
40,24,3,104,445711221,0.009375,0.0008912655971479,True,844514,
40,22,3,45,387515207,0.008125,0.000871839581517,True,637444,
40,17,3,436,447808383,0.030625,0.0011148272017837,True,1868145,
40,29,3,98,391578454,0.004375,0.0007968127490039,True,277842,
40,19,3,180,448529277,0.015625,0.001019367991845,True,1425780,
40,8,3,404,396362570,1.0,1.0,True,16163863,
40,9,3,328,397214544,0.995,0.2,True,28756978,
40,12,3,490,445580154,0.361875,0.0037037037037037,True,13628073,
40,27,3,487,449119110,0.00875,0.0008620689655172,True,459939,
40,18,3,354,448267135,0.0275,0.0010493179433368,True,2388325,
40,6,3,480,396100428,1.0,1.0,True,18592009,
40,21,3,98,387908430,0.006875,0.000871839581517,True,643584,
40,7,3,406,395969355,1.0,1.0,True,20308238,
40,30,3,394,445776765,0.004375,0.000801282051282,True,328070,
40,21,3,76,387515210,0.0125,0.000914913083257,True,741913,
40,22,3,165,445514618,0.01375,0.0008976660682226,True,646094,
40,5,3,306,394724168,1.0,1.0,True,22287071,
40,23,3,318,445973371,0.009375,0.0008904719501335,True,547386,
40,8,3,210,395838277,0.99875,0.5,True,12643429,
40,11,3,424,444400502,0.9325,0.0454545454545454,True,13297075,
40,9,3,125,396624715,0.999375,0.5,True,18068517,
40,18,3,230,447546232,0.01125,0.0009842519685039,True,527697,
40,12,3,110,443941743,0.98625,0.0625,True,32436878,
40,18,3,42,389546825,0.024375,0.0010298661174047,True,1294211,
40,20,3,140,443876209,0.0125,0.0009671179883945,True,805403,
40,15,3,401,446038901,0.08125,0.0014204545454545,True,4283657,
40,18,3,83,390136654,0.029375,0.0010940919037199,True,3300612,
40,17,3,311,447021943,0.0225,0.0010928961748633,True,1011661,
40,23,3,292,446432124,0.01125,0.0008920606601248,True,603275,
40,29,3,420,448922491,0.004375,0.000788643533123,True,313893,
40,21,3,448,445514621,0.05875,0.0009680542110358,True,16551380,
40,8,3,269,397083475,0.999375,0.5,True,13213744,
40,25,3,252,446956410,0.00875,0.000871839581517,True,595387,
40,18,3,472,448594816,0.02875,0.0010515247108307,True,1544556,
40,22,3,222,444990324,0.01125,0.0009233610341643,True,461504,
40,6,3,204,394920774,1.0,1.0,True,25846535,
40,24,3,300,445842291,0.0075,0.0008431703204047,True,378211,
40,24,3,450,446694265,0.009375,0.0008613264427217,True,1097496,
40,10,3,29,386073414,0.985,0.1111111111111111,True,33110950,
40,13,3,99,388367184,0.93125,0.0188679245283018,True,17930635,
40,18,3,130,447349623,0.01625,0.0010172939979654,True,875348,
40,30,3,377,445711230,0.0075,0.000813669650122,True,369344,
40,11,3,208,444007286,0.98625,0.125,True,14167072,
40,12,3,16,386663236,0.923125,0.032258064516129,True,28170329,
40,21,3,442,445121399,0.0075,0.0008984725965858,True,480239,
40,14,3,248,446104445,0.045,0.0013351134846461,True,3681072,
40,10,3,115,443220850,0.995,0.1666666666666666,True,17574714,
40,27,3,75,390202191,0.0125,0.0008375209380234,True,812978,
40,29,3,315,448922494,0.0075,0.0008210180623973,True,421774,
40,13,3,243,445252471,0.9,0.0161290322580645,True,24818055,
40,11,3,218,444138359,0.976875,0.0833333333333333,True,17487380,
40,30,3,156,444990329,0.005625,0.0008045052292839,True,390610,
40,7,3,439,396559185,1.0,1.0,True,26003459,
40,7,3,451,396297035,1.0,1.0,True,15272897,
40,24,3,171,446432121,0.025,0.0008849557522123,True,1609830,
40,27,3,450,448267132,0.00625,0.0008453085376162,True,390174,
40,25,3,86,389481295,0.011875,0.0008605851979345,True,878762,
40,27,3,357,448529282,0.00875,0.0008361204013377,True,442565,
40,16,3,331,446759800,0.01625,0.0011494252873563,True,1726868,
40,11,3,204,443745138,0.98875,0.1666666666666666,True,14129596,
40,28,3,366,449119107,0.006875,0.0008298755186721,True,344451,
40,10,3,424,443876213,0.950625,0.1111111111111111,True,25168805,
40,19,3,192,448791424,0.014375,0.0009784735812133,True,1153891,
40,26,3,137,447349629,0.00625,0.0008375209380234,True,464826,
40,19,3,359,449119109,0.015625,0.0009587727708533,True,822987,
40,22,3,80,387711814,0.00875,0.0008984725965858,True,746964,
40,7,3,67,341443358,0.998125,0.5,True,18602650,
40,25,3,240,446694263,0.009375,0.0008583690987124,True,474644,
40,11,3,41,386270017,0.981875,0.1111111111111111,True,26457231,
40,22,3,436,445776763,0.005625,0.0008650519031141,True,368377,
40,30,3,355,445318010,0.004375,0.0007987220447284,True,311794,
40,8,3,191,396755789,1.0,1.0,True,19087515,
40,20,3,135,444072821,0.00875,0.0009460737937559,True,653328,
40,24,3,174,446628732,0.00875,0.0008424599831508,True,583594,
40,25,3,211,446366581,0.006875,0.0008532423208191,True,423696,
40,5,3,352,395117385,1.0,1.0,True,20274145,
40,8,3,288,397280084,0.999375,0.5,True,14832667,
40,9,3,446,397542225,0.99875,0.3333333333333333,True,14097706,
40,15,3,293,446956414,0.023125,0.0011641443538998,True,1300178,
40,12,3,9,332399382,0.924375,0.0256410256410256,True,25937715,
40,23,3,224,445645687,0.010625,0.0008598452278589,True,843079,
40,16,3,28,388760395,0.015625,0.0010893246187363,True,1248473,
40,17,3,363,447808382,0.018125,0.0011173184357541,True,910007,
40,21,3,358,445449085,0.011875,0.0009460737937559,True,524987,
40,19,3,409,448660353,0.029375,0.0009302325581395,True,1417759,
40,23,3,395,446825344,0.006875,0.0009000900090009,True,456333,
40,22,3,453,445842298,0.0075,0.0008802816901408,True,446821,
40,19,3,298,449381255,0.00875,0.0009407337723424,True,922756,
40,12,3,422,444793717,0.963125,0.0526315789473684,True,17823328,
40,20,3,288,445121406,0.014375,0.0009708737864077,True,1354176,
40,11,3,374,444859258,0.955,0.0344827586206896,True,25314963,
40,29,3,164,449119104,0.01,0.0008271298593879,True,467356,
40,13,3,370,445645688,0.038125,0.0014641288433382,True,2196297,
40,29,3,151,448791420,0.004375,0.0008130081300813,True,306807,
40,13,3,463,445907835,0.154375,0.0018939393939393,True,3634992,
40,25,3,161,446825337,0.0075,0.0008733624454148,True,512715,
40,17,3,334,447480700,0.0125,0.001019367991845,True,1433229,
40,7,3,473,396690255,0.99875,0.3333333333333333,True,25417169,
40,29,3,362,449381248,0.00625,0.0007993605115907,True,360785,
40,14,3,236,445842298,0.07625,0.0013210039630118,True,3730777,
40,5,3,226,394789705,1.0,1.0,True,13996502,
40,20,3,146,444269431,0.01,0.0009514747859181,True,503546,
40,8,3,159,396755793,0.998125,0.5,True,19705719,
40,28,3,451,448856958,0.00625,0.0008203445447087,True,620453,
40,15,3,57,388629324,0.036875,0.001230012300123,True,1405900,
40,5,3,107,394396487,1.0,1.0,True,15820740,
40,18,3,483,448791426,0.01375,0.0010482180293501,True,848204,
40,19,3,439,449053572,0.00875,0.0009233610341643,True,515495,
40,23,3,100,444924784,0.009375,0.0008673026886383,True,446293,
40,30,3,329,445186939,0.005,0.0007993605115907,True,348561,
40,25,3,72,389088074,0.013125,0.0008628127696289,True,1267159,
40,29,3,175,449315714,0.005625,0.0007993605115907,True,524496,
40,15,3,474,447153023,0.056875,0.0012210012210012,True,8672186,
40,30,3,162,444859254,0.005625,0.0007949125596184,True,326182,
40,22,3,286,446038910,0.00875,0.0008928571428571,True,581886,
40,17,3,74,389612365,0.0175,0.001088139281828,True,1143892,
40,22,3,73,387777352,0.009375,0.0008896797153024,True,567154,
40,16,3,223,446563192,0.024375,0.0010869565217391,True,1728058,
40,4,3,323,394265414,1.0,1.0,True,29792256,
40,17,3,449,448136067,0.015625,0.001027749229188,True,1059271,
40,19,3,399,449643401,0.014375,0.0009708737864077,True,656464,
40,12,3,297,445645695,0.325,0.0029585798816568,True,11785701,
40,6,3,232,395182919,1.0,1.0,True,9206858,
40,21,3,245,444924792,0.01125,0.0009442870632672,True,468285,
40,10,3,364,444203896,0.9925,0.125,True,24908540,
40,16,3,266,447284095,0.01875,0.0011337868480725,True,902919,
40,21,3,278,445514622,0.015,0.000896860986547,True,1501966,
40,14,3,129,445711227,0.04625,0.0013368983957219,True,1617233,
40,24,3,329,446694270,0.00625,0.0008375209380234,True,418731,
40,24,3,220,445907828,0.009375,0.0008665511265164,True,535779,
40,11,3,195,444793723,0.965625,0.0588235294117647,True,30914988,
40,17,3,123,446890872,0.02,0.0010449320794148,True,3766108,
40,9,3,432,397149004,0.999375,0.5,True,16965491,
40,5,3,329,395182925,1.0,1.0,True,13574893,
40,22,3,43,387384133,0.0075,0.0008826125330979,True,603907,
40,27,3,343,448136061,0.006875,0.0008264462809917,True,470189,
40,24,3,51,388301638,0.01125,0.0008841732979664,True,1322976,
40,22,3,151,445121397,0.00625,0.0008635578583765,True,416712,
40,28,3,230,448136057,0.010625,0.0008190008190008,True,832603,
40,11,3,99,387449678,0.985,0.1,True,29446851,
40,26,3,167,447742848,0.005625,0.0008271298593879,True,422192,
40,7,3,369,396755795,1.0,1.0,True,11677572,
40,4,3,376,395117390,1.0,1.0,True,18161465,
40,28,3,67,390660945,0.006875,0.0008110300081103,True,406644,
40,27,3,188,448594820,0.005,0.0008271298593879,True,374928,
40,29,3,499,450429835,0.00375,0.0007776049766718,True,318074,
40,24,3,368,447153025,0.00875,0.0008748906386701,True,842513,
40,27,3,91,390202189,0.006875,0.0008561643835616,True,518501,
40,24,3,373,446956413,0.006875,0.0008680555555555,True,632324,
40,11,3,139,444269433,0.946875,0.1111111111111111,True,32476034,
40,5,3,58,340460316,1.0,1.0,True,14154187,
40,27,3,453,448463743,0.006875,0.0008291873963515,True,430225,
40,20,3,440,444466036,0.026875,0.0009852216748768,True,1801858,
40,11,3,172,444334966,0.996875,0.2,True,23085069,
40,30,3,5,332268306,0.004375,0.0007861635220125,True,489055,
40,23,3,196,446497663,0.006875,0.0008896797153024,True,503641,
40,13,3,122,444728179,0.043125,0.0015625,True,2435224,
40,27,3,362,448332670,0.005625,0.0008319467554076,True,541870,
40,22,3,324,445318007,0.008125,0.000903342366757,True,512987,
40,29,3,375,449708932,0.004375,0.0007974481658692,True,300334,
40,24,3,79,389088080,0.006875,0.0008756567425569,True,484912,
40,24,3,229,446497661,0.011875,0.0008849557522123,True,867992,
40,7,3,211,395379525,0.999375,0.5,True,16126200,
40,8,3,52,341443353,1.0,1.0,True,20061112,
40,21,3,496,446038912,0.016875,0.0009460737937559,True,872837,
40,11,3,348,444728187,0.96,0.0434782608695652,True,27953942,
40,15,3,124,445907831,0.07125,0.0012285012285012,True,6864990,
40,4,3,39,339804954,1.0,1.0,True,13793644,
40,4,3,361,394658632,1.0,1.0,True,32976150,
40,20,3,163,444334966,0.00875,0.0009478672985781,True,510989,
40,23,3,88,388694863,0.009375,0.0008960573476702,True,494174,
40,30,3,340,444859252,0.005625,0.0008019246190858,True,383300,
40,8,3,291,396952398,1.0,1.0,True,8457184,
40,24,3,30,387973955,0.009375,0.0008695652173913,True,532381,
40,17,3,368,448136067,0.015625,0.001027749229188,True,1059271,
40,10,3,385,444531579,0.99875,0.3333333333333333,True,20063065,
40,15,3,225,446169977,0.0475,0.0011848341232227,True,1708173,
40,17,3,197,448070531,0.02375,0.0011148272017837,True,1241439,
40,29,3,162,448988030,0.005625,0.0008169934640522,True,414466,
40,14,3,497,447087491,0.0275,0.0013089005235602,True,1371534,
40,17,3,194,447873920,0.01875,0.0010416666666666,True,847793,
40,6,3,52,340525847,1.0,1.0,True,29446484,
40,7,3,122,395379526,1.0,1.0,True,9775612,
40,21,3,309,444859257,0.009375,0.0009478672985781,True,835178,
40,30,3,95,387777355,0.005,0.0007923930269413,True,442036,
40,11,3,161,444138356,0.7075,0.0138888888888888,True,14025211,
40,26,3,302,447021943,0.0075,0.0008396305625524,True,519277,
40,28,3,293,449119106,0.005,0.0008264462809917,True,481353,
40,17,3,62,389350218,0.0175,0.0010764262648008,True,1143821,
40,30,3,41,386859842,0.004375,0.0008176614881439,True,308381,
40,11,3,26,386335556,0.981875,0.125,True,19584181,
40,19,3,369,449250182,0.006875,0.0009615384615384,True,590832,
40,29,3,470,449577856,0.005,0.0007955449482895,True,519918,
40,13,3,115,444793717,0.056875,0.0015037593984962,True,3702912,
40,4,3,368,395117391,1.0,1.0,True,21782447,
40,27,3,20,389219141,0.00625,0.000813669650122,True,431550,
40,9,3,419,397345617,0.996875,0.3333333333333333,True,15478073,
40,13,3,26,387253062,0.881875,0.0140845070422535,True,43717785,
40,11,3,199,445055871,0.96375,0.0384615384615384,True,23056295,
40,12,3,476,445711230,0.96375,0.032258064516129,True,24589710,
40,6,3,131,394920773,1.0,1.0,True,23545589,
40,15,3,466,447153024,0.065625,0.0013495276653171,True,4504732,
40,26,3,285,448070529,0.0075,0.0008382229673093,True,509325,
40,20,3,79,387253068,0.01,0.0009442870632672,True,1215882,
40,9,3,149,397149009,0.995625,0.3333333333333333,True,16011427,
40,17,3,348,447873921,0.015,0.0011223344556677,True,708821,
40,23,3,428,446301053,0.01,0.000870322019147,True,471303,
40,5,3,493,395903823,1.0,1.0,True,14522578,
40,17,3,131,446890871,0.009375,0.0010141987829614,True,764681,
40,8,3,71,341639962,0.99875,0.5,True,22620946,
40,5,3,153,394789704,1.0,1.0,True,15708607,
40,27,3,426,448267135,0.00625,0.0008230452674897,True,541175,
40,26,3,258,447873921,0.005625,0.0008410428931875,True,411886,
40,20,3,370,444662646,0.00875,0.0009765625,True,567113,
40,9,3,360,397214540,0.978125,0.1666666666666666,True,19172266,
40,30,3,107,444400501,0.006875,0.0008223684210526,True,410894,
40,8,3,167,396755792,1.0,1.0,True,13770399,
40,16,3,466,447677313,0.02,0.0011454753722794,True,998751,
40,28,3,354,448856960,0.008125,0.0008196721311475,True,390744,
40,25,3,264,447218557,0.00875,0.0008445945945945,True,445275,
40,28,3,295,449250180,0.005,0.0008291873963515,True,370038,
40,19,3,108,448004989,0.006875,0.0009191176470588,True,462281,
40,19,3,307,448332670,0.0125,0.0009460737937559,True,819527,
40,29,3,44,390660941,0.00875,0.0007968127490039,True,649705,
40,30,3,51,386990915,0.004375,0.0007942811755361,True,377357,
40,23,3,397,446956418,0.0075,0.0008873114463176,True,486266,
40,18,3,406,447939453,0.020625,0.0009940357852882,True,1843799,
40,19,3,59,390595410,0.01,0.0009633911368015,True,723356,
40,16,3,279,447611779,0.02375,0.0010845986984815,True,1273451,
40,16,3,12,388236100,0.04625,0.0011764705882352,True,2836414,
40,20,3,256,444597113,0.014375,0.0009416195856873,True,961364,
40,6,3,214,395051847,1.0,1.0,True,16175945,
40,24,3,277,447021952,0.006875,0.0008628127696289,True,641000,
40,17,3,372,447873918,0.033125,0.0011764705882352,True,3044265,
40,9,3,405,396952396,0.996875,0.25,True,28344675,
40,16,3,159,447153024,0.04,0.0011778563015312,True,3406352,
40,25,3,363,447349629,0.008125,0.0008361204013377,True,513552,
