width,N,q,F,seed,s_max,s_mean,steps_to_freeze,is_frozen
30,900,2,3,392692544,1.0,1.0,2845008,True
40,1600,20,3,445055868,0.015625,0.000943396226415,1310082,True
30,900,18,5,448267127,0.9822222222222222,0.0909090909090909,6734131,True
10,100,30,5,444793713,0.05,0.0169491525423728,17369,True
10,100,8,5,396690250,1.0,1.0,58962,True
10,100,5,8,397214543,1.0,1.0,74986,True
15,225,13,8,448594808,1.0,1.0,440305,True
40,1600,25,8,392561492,0.998125,0.25,22586366,True
30,900,25,5,448267134,0.2577777777777778,0.0028490028490028,4486501,True
20,400,10,5,444924790,1.0,1.0,1235747,True
5,25,11,8,394199892,0.96,0.5,7544,True
40,1600,8,5,398394193,1.0,1.0,9458463,True
15,225,20,3,444269426,0.0311111111111111,0.0063291139240506,62732,True
10,100,13,5,445121395,0.93,0.25,65336,True
5,25,18,5,339542814,0.24,0.0769230769230769,5392,True
20,400,10,8,446235510,1.0,1.0,1454374,True
5,25,18,8,396428113,0.84,0.25,7210,True
40,1600,2,5,393806657,1.0,1.0,10749307,True
15,225,11,5,447087489,0.9955555555555556,0.5,369949,True
50,2500,11,5,447153026,1.0,1.0,41619340,True
10,100,13,8,389874506,1.0,1.0,80218,True
15,225,13,8,449774466,1.0,1.0,413765,True
50,2500,20,5,333054737,0.9944,0.0909090909090909,68601027,True
40,1600,15,5,448922500,0.996875,0.3333333333333333,23688265,True
15,225,5,3,395510603,1.0,1.0,359586,True
10,100,5,3,394134347,0.94,0.3333333333333333,65129,True
50,2500,25,5,390595404,0.9668,0.0256410256410256,68573384,True
15,225,2,8,397935444,1.0,1.0,213411,True
15,225,14,8,391840593,1.0,1.0,616266,True
5,25,30,5,391840581,0.32,0.0625,4719,True
40,1600,15,3,446301052,0.019375,0.0011695906432748,988723,True
10,100,20,8,446497654,0.9,0.2,91555,True
10,100,25,5,447873919,0.2,0.0294117647058823,34426,True
20,400,8,8,344720167,1.0,1.0,1298838,True
40,1600,10,8,447021944,1.0,1.0,25798922,True
30,900,30,3,445252475,0.0077777777777777,0.0014204545454545,159669,True
10,100,18,5,447611769,0.39,0.0714285714285714,77016,True
10,100,13,3,443482993,0.33,0.024390243902439,60861,True
10,100,20,8,388432707,0.99,0.5,95831,True
50,2500,11,5,445580151,1.0,1.0,54210854,True
40,1600,14,8,450036610,1.0,1.0,18842867,True
40,1600,20,5,446301052,0.97,0.0625,28210113,True
50,2500,18,8,451806079,1.0,1.0,72202769,True
15,225,2,8,396690250,1.0,1.0,313303,True
5,25,15,5,392889159,0.92,0.3333333333333333,7725,True
20,400,18,3,447742849,0.0275,0.0041666666666666,96633,True
20,400,13,3,444728183,0.05,0.006060606060606,244034,True
30,900,20,8,448136061,0.9988888888888888,0.5,4191969,True
15,225,8,5,397607754,1.0,1.0,319580,True
50,2500,5,3,395248459,1.0,1.0,21901066,True
20,400,13,3,443679598,0.4175,0.015625,1274498,True
40,1600,11,5,445776763,1.0,1.0,13351695,True
40,1600,12,5,446759806,1.0,1.0,13138517,True
50,2500,18,3,448332672,0.0076,0.0006506180871828,1656337,True
30,900,10,3,442631021,0.9055555555555556,0.0714285714285714,6228821,True
5,25,13,3,391447369,0.16,0.0714285714285714,3452,True
40,1600,14,5,447218557,0.9975,0.3333333333333333,23268738,True
50,2500,5,8,399377238,1.0,1.0,51830841,True
5,25,8,3,345506593,0.64,0.1428571428571428,6537,True
5,25,20,8,338690845,0.8,0.3333333333333333,7777,True
40,1600,18,3,449184648,0.0225,0.0009900990099009,1030496,True
30,900,18,5,450036616,0.9922222222222222,0.1666666666666666,5636418,True
5,25,15,3,392102732,0.4,0.1111111111111111,5445,True
40,1600,13,8,448922491,1.0,1.0,28349605,True
40,1600,12,5,389088079,1.0,1.0,16390706,True
30,900,30,5,445580147,0.0344444444444444,0.0018796992481203,1264851,True
40,1600,20,3,444072821,0.00875,0.0009460737937559,653328,True
20,400,13,3,444859255,0.3375,0.0117647058823529,721280,True
10,100,25,3,445973368,0.08,0.0131578947368421,18734,True
5,25,18,8,397411160,0.56,0.5,7072,True
30,900,8,3,396690255,0.9077777777777778,0.1428571428571428,4169582,True
10,100,18,8,450036605,0.99,0.5,137336,True
50,2500,25,3,447218554,0.0048,0.0005524861878453,1057028,True
30,900,13,5,447153020,0.9988888888888888,0.5,10633215,True
30,900,30,8,447611768,0.9788888888888888,0.0909090909090909,5915159,True
40,1600,15,5,448136065,0.99875,0.3333333333333333,32847835,True
20,400,18,5,448856961,0.945,0.0909090909090909,1283071,True
50,2500,30,5,447808386,0.018,0.0006825938566552,3732481,True
20,400,14,3,445514617,0.315,0.0076923076923076,2640455,True
30,900,14,8,448660346,1.0,1.0,10770358,True
5,25,25,5,394396499,0.2,0.0625,4843,True
15,225,11,5,446628732,1.0,1.0,475586,True
5,25,8,8,348324646,1.0,1.0,6936,True
50,2500,14,5,447611771,1.0,1.0,34031810,True
5,25,12,3,390726473,0.24,0.0833333333333333,5507,True
10,100,13,5,388105034,0.96,0.25,81871,True
15,225,5,3,395313993,1.0,1.0,219137,True
15,225,14,5,447611775,0.9688888888888888,0.1666666666666666,367954,True
20,400,13,5,446104443,0.985,0.5,1194632,True
30,900,25,5,448398206,0.86,0.0131578947368421,9750034,True
5,25,13,3,391316299,0.24,0.0769230769230769,3482,True
10,100,5,5,395838284,1.0,1.0,60666,True
40,1600,12,8,448398206,1.0,1.0,24760097,True
15,225,8,5,398984024,1.0,1.0,404681,True
20,400,12,5,387777351,0.9875,0.2,1767451,True
40,1600,12,8,391185236,1.0,1.0,31347569,True
15,225,15,3,446759805,0.0711111111111111,0.0076923076923076,42716,True
15,225,15,5,448988038,0.9511111111111112,0.125,492698,True
5,25,30,8,394003277,0.28,0.1,5068,True
40,1600,11,3,444531573,0.96375,0.0588235294117647,17272508,True
40,1600,11,5,444793712,1.0,1.0,15086879,True
15,225,13,8,449250172,1.0,1.0,359913,True
50,2500,25,5,448398202,0.9848,0.0384615384615384,58909390,True
5,25,30,8,393347910,0.2,0.0833333333333333,6268,True
50,2500,11,8,447415157,1.0,1.0,44816984,True
15,225,18,5,391512914,0.6044444444444445,0.0384615384615384,569735,True
40,1600,12,8,448856961,1.0,1.0,30624912,True
15,225,15,8,449971070,1.0,1.0,422342,True
10,100,14,8,447873913,1.0,1.0,86869,True
15,225,11,8,448332667,1.0,1.0,358022,True
15,225,8,8,400032592,1.0,1.0,322194,True
5,25,5,3,344785696,0.84,0.5,4164,True
30,900,20,5,445580155,0.9788888888888888,0.0769230769230769,3862833,True
40,1600,18,8,451281794,1.0,1.0,34834491,True
20,400,11,3,442696557,0.8125,0.032258064516129,1109585,True
5,25,8,8,347931422,1.0,1.0,7241,True
20,400,2,5,394593099,1.0,1.0,893121,True
30,900,20,8,448332675,0.9988888888888888,0.5,6705937,True
20,400,10,3,443220852,0.82,0.037037037037037,748982,True
5,25,12,5,391381830,0.84,0.5,7011,True
5,25,20,3,391316303,0.08,0.0476190476190476,3228,True
10,100,18,8,450757505,0.99,0.5,132333,True
40,1600,15,3,446694270,0.0325,0.0012468827930174,1593928,True
5,25,12,3,391578449,0.44,0.1111111111111111,4811,True
15,225,14,3,446169978,0.0844444444444444,0.0087719298245614,113472,True
5,25,15,8,396559193,0.72,0.3333333333333333,9347,True
10,100,5,3,394265418,1.0,1.0,85938,True
5,25,2,8,345441051,1.0,1.0,4395,True
20,400,5,5,395445067,1.0,1.0,1079959,True
15,225,20,5,447021950,0.8755555555555555,0.0526315789473684,572724,True
40,1600,20,5,445907834,0.976875,0.05,32312021,True
50,2500,14,8,449905533,1.0,1.0,53577602,True
30,900,12,8,448594816,1.0,1.0,8271198,True
40,1600,10,8,448332673,1.0,1.0,27973528,True
15,225,14,5,447218552,0.88,0.2,301280,True
50,2500,12,3,445514620,0.978,0.0303030303030303,34946955,True
15,225,5,3,395182922,1.0,1.0,237712,True
40,1600,13,5,388629322,1.0,1.0,17026590,True
20,400,25,5,390267728,0.0525,0.005,317962,True
15,225,25,5,450036617,0.0444444444444444,0.0079365079365079,96618,True
20,400,25,3,446497658,0.0225,0.0031746031746031,75963,True
30,900,25,5,447218548,0.1844444444444444,0.002906976744186,3147524,True
50,2500,30,5,446825339,0.018,0.0006613756613756,3281745,True
10,100,14,3,444400499,0.09,0.0163934426229508,28395,True
40,1600,12,3,444531571,0.1,0.0017825311942959,11444038,True
30,900,12,5,445580151,0.9988888888888888,0.5,4092221,True
20,400,2,3,392233792,1.0,1.0,792024,True
20,400,5,8,398066510,1.0,1.0,1303846,True
40,1600,10,5,445514616,1.0,1.0,11089691,True
20,400,10,8,447677312,1.0,1.0,1491172,True
15,225,8,8,400622422,1.0,1.0,374549,True
10,100,11,3,442696559,0.4,0.03125,48357,True
50,2500,12,8,448004983,1.0,1.0,36989899,True
30,900,20,8,448004991,1.0,1.0,9553144,True
30,900,15,3,446497663,0.0277777777777777,0.002,545616,True
20,400,13,5,445580148,0.99,0.3333333333333333,916251,True
15,225,8,5,399180630,1.0,1.0,439202,True
40,1600,13,5,446628731,0.99875,0.5,19680215,True
50,2500,13,8,449708929,1.0,1.0,39340664,True
10,100,18,3,446432118,0.07,0.0161290322580645,18900,True
15,225,30,8,449119103,0.6933333333333334,0.037037037037037,561396,True
40,1600,30,5,446038901,0.0325,0.0010449320794148,3242188,True
40,1600,11,5,445645685,1.0,1.0,28401735,True
50,2500,8,3,396821325,0.9992,0.3333333333333333,53098273,True
15,225,30,5,447939460,0.2266666666666666,0.0112359550561797,215146,True
10,100,18,3,447349629,0.09,0.0158730158730158,18380,True
30,900,30,8,389546821,0.9755555555555556,0.0769230769230769,11869835,True
20,400,13,5,446694269,0.985,0.3333333333333333,695416,True
20,400,30,3,444072822,0.02,0.0033333333333333,134342,True
15,225,15,8,450298754,1.0,1.0,510228,True
10,100,14,3,445186939,0.15,0.0204081632653061,32110,True
40,1600,12,5,446301049,1.0,1.0,20342664,True
10,100,10,5,444597114,1.0,1.0,74435,True
50,2500,2,3,393675593,1.0,1.0,58553491,True
30,900,15,8,450167680,1.0,1.0,7741093,True
40,1600,13,8,390792010,1.0,1.0,21158759,True
30,900,20,3,444990333,0.0133333333333333,0.001669449081803,231340,True
20,400,2,5,393741124,1.0,1.0,935804,True
10,100,2,3,392233797,1.0,1.0,36637,True
5,25,25,3,392692558,0.08,0.05,2739,True
30,900,14,3,445711225,0.0944444444444444,0.002375296912114,2856551,True
50,2500,20,8,390333260,1.0,1.0,62436434,True
40,1600,5,3,394986313,1.0,1.0,27475225,True
40,1600,8,5,397280073,1.0,1.0,18620090,True
10,100,18,3,447153023,0.13,0.0175438596491228,41414,True
50,2500,5,3,394724163,1.0,1.0,51445763,True
50,2500,10,8,447742844,1.0,1.0,61854831,True
50,2500,12,8,449381247,1.0,1.0,49495968,True
30,900,30,8,448332668,0.9922222222222222,0.1428571428571428,6594152,True
50,2500,10,3,443810674,0.9968,0.2,51324927,True
40,1600,20,8,448332672,1.0,1.0,24919472,True
20,400,14,8,449184637,1.0,1.0,1356067,True
40,1600,20,8,448922500,1.0,1.0,21718216,True
10,100,20,5,331875083,0.18,0.0263157894736842,31904,True
10,100,10,5,444334966,0.99,0.5,69966,True
5,25,15,8,395379537,0.92,0.3333333333333333,8766,True
10,100,2,5,392889152,1.0,1.0,40278,True
20,400,5,5,395576137,1.0,1.0,1051930,True
30,900,12,8,448660353,1.0,1.0,8546770,True
15,225,8,5,397935436,1.0,1.0,230783,True
10,100,25,3,444990321,0.1,0.0136986301369863,37936,True
20,400,18,3,447873921,0.0525,0.0043290043290043,286642,True
50,2500,14,8,449577854,1.0,1.0,51000764,True
5,25,12,8,338690840,1.0,1.0,8825,True
30,900,18,5,449119104,0.9833333333333332,0.125,9348649,True
10,100,13,3,444597115,0.24,0.0277777777777777,57908,True
40,1600,30,8,448201596,0.9775,0.0555555555555555,39657121,True
5,25,25,8,287965928,0.84,0.25,9831,True
15,225,5,5,397149008,1.0,1.0,316976,True
5,25,15,3,393085780,0.24,0.0588235294117647,4309,True
10,100,8,8,399049551,1.0,1.0,89534,True
30,900,18,8,450691965,1.0,1.0,5628950,True
30,900,20,5,445318006,0.9777777777777776,0.0833333333333333,6486104,True
10,100,15,5,446825339,0.94,0.25,94817,True
40,1600,11,3,443679599,0.92125,0.04,19204190,True
30,900,25,5,447153012,0.1755555555555555,0.002840909090909,4780101,True
30,900,11,8,389940045,1.0,1.0,7351702,True
20,400,20,5,445252472,0.085,0.0058823529411764,641552,True
20,400,18,3,448070528,0.035,0.0040485829959514,133135,True
5,25,11,3,390136646,0.52,0.125,4064,True
30,900,18,8,392495950,1.0,1.0,5464218,True
30,900,13,8,448856958,1.0,1.0,10437389,True
5,25,15,3,392627025,0.2,0.0555555555555555,3116,True
10,100,8,5,397214544,1.0,1.0,79773,True
5,25,20,5,391643976,0.48,0.0833333333333333,6705,True
5,25,12,5,336921368,0.84,0.25,6076,True
10,100,25,5,389415752,0.14,0.0212765957446808,37581,True
40,1600,12,3,444531570,0.935,0.0217391304347826,35494035,True
40,1600,10,8,447349627,1.0,1.0,16123282,True
40,1600,20,8,389677897,1.0,1.0,18741158,True
20,400,15,8,448332662,1.0,1.0,1093259,True
40,1600,13,8,448922492,1.0,1.0,27872701,True
20,400,14,8,390267722,1.0,1.0,1607829,True
20,400,30,8,447873914,0.935,0.05,1982493,True
15,225,20,8,390267726,1.0,1.0,405382,True
20,400,10,3,442368877,0.9125,0.0769230769230769,1575388,True
15,225,20,8,390071113,1.0,1.0,507068,True
15,225,12,8,448922495,1.0,1.0,332261,True
20,400,11,3,443024241,0.8825,0.0714285714285714,1951901,True
40,1600,11,5,445449077,1.0,1.0,29844793,True
30,900,14,3,445907836,0.0255555555555555,0.0021459227467811,484533,True
50,2500,12,8,448529278,1.0,1.0,47678834,True
15,225,12,5,333316883,1.0,1.0,455097,True
20,400,2,8,396034890,1.0,1.0,567063,True
50,2500,11,8,448660354,1.0,1.0,49960257,True
50,2500,30,3,444662642,0.0048,0.0005120327700972,973462,True
15,225,20,5,446694270,0.9066666666666666,0.1,642376,True
15,225,25,8,392430415,0.9466666666666668,0.125,590114,True
10,100,8,8,399049556,1.0,1.0,79013,True
50,2500,13,8,448725881,1.0,1.0,55719320,True
5,25,13,5,393216847,0.48,0.25,6359,True
15,225,13,8,449971077,1.0,1.0,472355,True
50,2500,10,5,445252471,1.0,1.0,38627147,True
20,400,15,8,391906133,1.0,1.0,2180892,True
40,1600,10,5,445449082,1.0,1.0,18696867,True
50,2500,30,5,389481295,0.0176,0.0006835269993164,3837762,True
15,225,12,5,446825341,0.9955555555555556,0.5,351933,True
5,25,5,3,344195868,0.72,0.25,4700,True
10,100,11,5,444072820,0.99,0.5,85227,True
5,25,18,3,394330962,0.2,0.0588235294117647,3444,True
20,400,10,5,444072816,1.0,1.0,1187570,True
20,400,5,3,394003268,1.0,1.0,581528,True
10,100,8,8,398984018,1.0,1.0,110770,True
30,900,30,3,445776769,0.0077777777777777,0.0014005602240896,170101,True
20,400,12,8,447415162,1.0,1.0,1462035,True
50,2500,25,5,448594812,0.9392,0.0112359550561797,53796172,True
5,25,14,5,393216844,0.16,0.0769230769230769,4265,True
15,225,25,5,449119106,0.28,0.0116279069767441,564253,True
15,225,30,5,446235508,0.1022222222222222,0.0081967213114754,240237,True
50,2500,20,3,444728182,0.0084,0.0006013229104028,1039389,True
10,100,25,3,446366588,0.04,0.0131578947368421,14647,True
30,900,5,3,394330953,1.0,1.0,4438002,True
20,400,5,8,397345610,1.0,1.0,1818312,True
50,2500,14,3,446038903,0.0276,0.000852514919011,4131634,True
20,400,30,5,445252467,0.045,0.004524886877828,245811,True
50,2500,5,5,397214546,1.0,1.0,39778839,True
15,225,15,5,448660352,0.9911111111111112,0.3333333333333333,512132,True
50,2500,11,5,446432125,1.0,1.0,72975925,True
5,25,20,8,394265427,0.8,0.3333333333333333,10607,True
10,100,11,8,446497657,1.0,1.0,84336,True
30,900,14,8,448660344,1.0,1.0,8100357,True
5,25,14,8,394462025,1.0,1.0,7401,True
50,2500,2,3,394396491,1.0,1.0,38519359,True
10,100,18,8,450429825,0.99,0.5,113575,True
50,2500,30,8,390923083,0.998,0.1666666666666666,52364847,True
15,225,14,5,447677311,0.9955555555555556,0.5,371980,True
40,1600,18,8,451740548,1.0,1.0,36541782,True
30,900,14,8,450233223,1.0,1.0,6994835,True
20,400,10,5,444007283,1.0,1.0,937832,True
50,2500,12,8,335545115,1.0,1.0,51312159,True
50,2500,30,3,446038912,0.0048,0.0005224660397074,581380,True
40,1600,20,8,389940040,1.0,1.0,21965334,True
20,400,20,5,445121397,0.1725,0.0071942446043165,1879752,True
20,400,5,8,396886857,1.0,1.0,1427046,True
20,400,8,8,399835989,1.0,1.0,1424891,True
40,1600,2,3,394527568,1.0,1.0,28108371,True
15,225,8,8,344392477,1.0,1.0,500172,True
5,25,15,8,395117391,0.76,0.3333333333333333,9059,True
15,225,8,3,396690250,0.7333333333333333,0.1111111111111111,393698,True
50,2500,13,8,449840003,1.0,1.0,49693775,True
5,25,15,5,338166552,0.32,0.1666666666666666,6479,True
15,225,10,8,448267136,1.0,1.0,397641,True
10,100,15,8,449840005,1.0,1.0,99542,True
10,100,5,8,342033175,1.0,1.0,93055,True
40,1600,18,8,452461447,0.999375,0.5,24947268,True
5,25,11,8,393282377,0.52,0.5,7571,True
10,100,12,5,444466032,1.0,1.0,101230,True
40,1600,2,3,393216838,1.0,1.0,14650440,True
40,1600,25,8,451216260,0.995,0.2,18560999,True
40,1600,20,8,448529279,1.0,1.0,22326351,True
40,1600,30,8,390333259,0.99375,0.1666666666666666,26042925,True
5,25,30,8,394658642,0.72,0.1428571428571428,12512,True
50,2500,20,3,445055865,0.0088,0.0005871990604815,966240,True
40,1600,5,8,398787410,1.0,1.0,25176626,True
5,25,14,8,395182928,0.88,0.5,9676,True
10,100,5,8,342885153,1.0,1.0,60079,True
15,225,8,3,397935448,0.9511111111111112,0.1666666666666666,437124,True
10,100,12,5,444597109,1.0,1.0,91479,True
5,25,10,5,390529859,0.92,0.5,7538,True
30,900,5,3,394199876,1.0,1.0,4675933,True
50,2500,11,5,446497661,1.0,1.0,61100350,True
5,25,25,3,392823630,0.28,0.0588235294117647,7567,True
40,1600,8,3,396755791,0.999375,0.5,20634587,True
15,225,2,8,397214544,1.0,1.0,237967,True
40,1600,13,3,446366594,0.1675,0.002008032128514,7530261,True
30,900,25,5,448529279,0.8611111111111112,0.0133333333333333,13680166,True
30,900,8,3,396231498,1.0,1.0,4864874,True
30,900,30,3,444400503,0.0122222222222222,0.0014044943820224,231269,True
50,2500,2,8,396624714,1.0,1.0,41657938,True
50,2500,14,8,449905537,1.0,1.0,49615550,True
40,1600,10,8,389415755,1.0,1.0,22609859,True
10,100,15,8,335545112,1.0,1.0,114377,True
50,2500,12,3,445580153,0.9748,0.04,71826753,True
10,100,11,8,447153022,1.0,1.0,89126,True
10,100,30,3,442827628,0.04,0.0125,14881,True
5,25,11,5,391840589,0.6,0.2,6939,True
10,100,30,5,445514618,0.17,0.0172413793103448,37175,True
30,900,25,5,447808380,0.7222222222222222,0.0083333333333333,11235370,True
10,100,20,8,388891463,0.99,0.5,113471,True
20,400,10,3,442631024,0.9325,0.0769230769230769,917550,True
20,400,14,8,449577861,1.0,1.0,1552642,True
10,100,2,8,396165965,1.0,1.0,51242,True
20,400,30,3,444138358,0.02,0.0032154340836012,70276,True
5,25,18,5,394330957,0.2,0.0769230769230769,4386,True
10,100,2,8,396297038,1.0,1.0,58850,True
20,400,20,5,445449081,0.9,0.0588235294117647,1777631,True
15,225,15,5,448398209,0.9733333333333334,0.2,575775,True
40,1600,11,8,448529278,1.0,1.0,29261930,True
20,400,13,5,388105032,0.995,0.3333333333333333,2002605,True
30,900,8,3,395772743,0.9988888888888888,0.5,7596003,True
5,25,14,5,393413453,0.52,0.2,12500,True
40,1600,20,5,445711222,0.97375,0.05,25432910,True
50,2500,11,5,446497662,1.0,1.0,61358570,True
15,225,13,3,446694274,0.0622222222222222,0.0095238095238095,120213,True
15,225,20,8,390595406,1.0,1.0,554111,True
50,2500,11,8,447742839,1.0,1.0,37916720,True
20,400,14,5,446628728,0.9975,0.5,2014609,True
10,100,8,3,394855239,0.28,0.0666666666666666,35668,True
15,225,2,8,397280080,1.0,1.0,454436,True
15,225,10,8,389677897,1.0,1.0,510997,True
10,100,12,3,444334972,0.28,0.0344827586206896,53760,True
50,2500,2,3,393478978,1.0,1.0,20319901,True
30,900,13,8,448594812,1.0,1.0,8250618,True
5,25,8,8,347472668,1.0,1.0,6294,True
15,225,30,8,390398795,0.9155555555555556,0.0769230769230769,455451,True
5,25,25,8,340722465,0.6,0.3333333333333333,6752,True
50,2500,25,8,392299340,1.0,1.0,33824882,True
30,900,11,3,444072822,0.9833333333333332,0.0909090909090909,4393469,True
5,25,2,3,342819607,1.0,1.0,3890,True
10,100,5,5,394986310,1.0,1.0,67555,True
40,1600,12,8,448136057,1.0,1.0,22199888,True
30,900,18,3,447939456,0.0244444444444444,0.0018552875695732,540463,True
20,400,5,3,394920782,1.0,1.0,684719,True
50,2500,20,3,444072816,0.0072,0.0005984440454817,836342,True
40,1600,25,8,450167677,0.996875,0.25,22286458,True
20,400,14,8,448332664,1.0,1.0,1446466,True
30,900,12,3,445055869,0.5833333333333334,0.0077519379844961,7266891,True
10,100,20,3,442827633,0.06,0.0138888888888888,17156,True
15,225,5,3,395969360,1.0,1.0,256970,True
5,25,25,5,393675597,0.48,0.0769230769230769,10078,True
30,900,14,8,450167687,1.0,1.0,4372049,True
15,225,12,3,446038911,0.1111111111111111,0.0116279069767441,158139,True
15,225,2,8,342557471,1.0,1.0,329879,True
40,1600,8,8,399442768,1.0,1.0,18568505,True
15,225,14,8,391054153,1.0,1.0,522192,True
5,25,30,5,391381828,0.36,0.0666666666666666,4018,True
15,225,15,5,448594819,0.9777777777777776,0.2,425950,True
10,100,10,8,447218560,1.0,1.0,90247,True
30,900,5,8,398394192,1.0,1.0,4290785,True
40,1600,10,5,444400496,1.0,1.0,21090631,True
40,1600,13,5,446497654,1.0,1.0,20060339,True
15,225,12,8,448725888,1.0,1.0,360853,True
5,25,15,8,395248466,0.96,0.5,7078,True
15,225,10,5,444859251,1.0,1.0,366807,True
10,100,11,3,442499952,0.09,0.0196078431372549,17926,True
15,225,2,8,341902105,1.0,1.0,478418,True
30,900,8,5,397345611,1.0,1.0,5895173,True
10,100,12,3,443745144,0.66,0.05,63926,True
30,900,11,8,447808383,1.0,1.0,6272845,True
20,400,13,8,447939452,1.0,1.0,1653226,True
40,1600,18,5,390726473,0.990625,0.1666666666666666,28145742,True
